hash,author,date,title,faultID,file
f5edbd1,Ralf Gommers,2011-05-01 10:34:56,DOC: complete fftpack module docstring. Closes #1431.,1431,scipy/fftpack/info.py
be474ce,josef-pktd,2011-04-28 14:36:52,TST: add a regression test for ticket 1421 (stats discrete distribution docs).,1421,scipy/stats/distributions.py
be474ce,josef-pktd,2011-04-28 14:36:52,TST: add a regression test for ticket 1421 (stats discrete distribution docs).,1421,scipy/stats/tests/test_distributions.py
c541fb8,josef-pktd,2011-04-28 14:19:27,"Bug: ticket 1421, stats, discrete docs incorrectly use part of continuous docs template",1421,scipy/stats/distributions.py
4716d91,Ralf Gommers,2011-04-02 19:17:09,DOC: correct typo in constants.py. Closes #1417.,1417,scipy/constants/constants.py
7b28629,Ralf Gommers,2011-03-15 11:11:37,TST: silence ndimage test failure due to known bug with x64-bit Visual C++ 2008.,1238,scipy/ndimage/tests/test_measurements.py
14d4494,rgommers,2011-03-10 11:43:02,ENH: clean up stats.probplot docstring and code. Closes #1295.,1295,scipy/stats/morestats.py
3dcb8a4,rgommers,2011-03-09 02:02:13,DOC: merge edits to scipy.interpolate. Closes #1397.,1397,scipy/interpolate/interpolate.py
3dcb8a4,rgommers,2011-03-09 02:02:13,DOC: merge edits to scipy.interpolate. Closes #1397.,1397,scipy/interpolate/polyint.py
bc162ee,Pauli Virtanen,2011-02-15 19:22:32,BUG: special: fix zbiry prototype to match the Fortran code (#1233),1233
3ea2016,Pauli Virtanen,2011-01-31 21:14:50,BUG: fftpack: fix data overwriting in FFT routines (#1353),1353,scipy/fftpack/basic.py
5f4860a,Pauli Virtanen,2011-01-30 21:05:44,"TST: io: close file handle before unlinking, for win32 (#1379)",1379,scipy/io/matlab/tests/test_streams.py
0948ede,Pauli Virtanen,2011-01-29 19:17:31,BUG: use CPU_TIME intrinsic instead of ETIME in Fortran code (#1376),1376
6148526,Pauli Virtanen,2010-12-12 19:59:08,BUG: integrate: correct use of npy_intp vs int in __quadpack.h (#1103),1103
96a8ced,Pauli Virtanen,2010-12-12 02:21:18,ENH: sparse.linalg: cut unnecessary LinearOperator interface overhead for matrices and arrays (#1036),1036,scipy/sparse/linalg/interface.py
96a8ced,Pauli Virtanen,2010-12-12 02:21:18,ENH: sparse.linalg: cut unnecessary LinearOperator interface overhead for matrices and arrays (#1036),1036,scipy/sparse/linalg/isolve/utils.py
6bc20b7,Pauli Virtanen,2010-12-12 01:19:38,BUG: sparse/superlu: safer pointer to int conversion in _superlu_utils (#1236),1236
8b119ef,Pauli Virtanen,2010-12-11 23:47:46,BUG: odr: use 'i' instead of 'l' in Py_BuildValue for ints (#1253),1253,scipy/odr/tests/test_odr.py
8c6413b,Pauli Virtanen,2010-12-11 21:09:40,BUG: linalg: work around a LAPACK bug in DGGEV (#709),709,scipy/linalg/decomp.py
8c6413b,Pauli Virtanen,2010-12-11 21:09:40,BUG: linalg: work around a LAPACK bug in DGGEV (#709),709,scipy/linalg/tests/test_decomp.py
92dc6ab,rgommers,2010-12-08 13:51:53,TST: change criterion for fmin_ncg test. Closes #1323.,1323,scipy/optimize/tests/test_optimize.py
28faefb,rgommers,2010-12-05 06:39:11,TST: add correct significance to some stats tests. Closes #467.,467,scipy/stats/tests/test_stats.py
f817b93,Pauli Virtanen,2010-12-04 21:04:44,ENH: sparse/arpack: infer LinearOperator dtype if it is missing in eigs/eigsh (#1119),1119,scipy/sparse/linalg/eigen/arpack/arpack.py
f817b93,Pauli Virtanen,2010-12-04 21:04:44,ENH: sparse/arpack: infer LinearOperator dtype if it is missing in eigs/eigsh (#1119),1119,scipy/sparse/linalg/eigen/arpack/tests/test_arpack.py
29ac3d4,warren.weckesser,2010-12-01 06:07:29,BUG: ndimage: correctly deal with 'labels' data types that are compatible with bincount (tickets #1254 and #1242).  Use numpy.unique instead of numpy.unique1d.,1254,scipy/ndimage/measurements.py
29ac3d4,warren.weckesser,2010-12-01 06:07:29,BUG: ndimage: correctly deal with 'labels' data types that are compatible with bincount (tickets #1254 and #1242).  Use numpy.unique instead of numpy.unique1d.,1254,scipy/ndimage/tests/test_measurements.py
815be85,rgommers,2010-11-29 14:57:24,DEP: remove deprecated econ kw from linalg.qr.,243,scipy/linalg/decomp_qr.py
815be85,rgommers,2010-11-29 14:57:24,DEP: remove deprecated econ kw from linalg.qr.,243,scipy/linalg/tests/test_decomp.py
7864d8b,rgommers,2010-11-29 14:46:00,"ENH: update mstats to use new zmap/zscore, remove z/zs. Closes #1195.",1195,scipy/stats/mstats_basic.py
7864d8b,rgommers,2010-11-29 14:46:00,"ENH: update mstats to use new zmap/zscore, remove z/zs. Closes #1195.",1195,scipy/stats/tests/test_mstats_basic.py
3b6b224,Pauli Virtanen,2010-11-28 22:55:42,ENH: special/lpmv: implement degree down-recursion in associated legendre polynomial (fixes #1296),1296,scipy/special/tests/test_basic.py
3b6b224,Pauli Virtanen,2010-11-28 22:55:42,ENH: special/lpmv: implement degree down-recursion in associated legendre polynomial (fixes #1296),1296,scipy/special/tests/test_data.py
3b6b224,Pauli Virtanen,2010-11-28 22:55:42,ENH: special/lpmv: implement degree down-recursion in associated legendre polynomial (fixes #1296),1296,scipy/special/tests/test_mpmath.py
505ee61,rgommers,2010-11-28 13:37:29,"DEP: deprecate stats.invnorm, add a copy as invgauss. See #1172.",1172,scipy/stats/distributions.py
505ee61,rgommers,2010-11-28 13:37:29,"DEP: deprecate stats.invnorm, add a copy as invgauss. See #1172.",1172,scipy/stats/info.py
505ee61,rgommers,2010-11-28 13:37:29,"DEP: deprecate stats.invnorm, add a copy as invgauss. See #1172.",1172,scipy/stats/tests/test_continuous_basic.py
34f3e43,rgommers,2010-11-28 13:36:17,TST: add tests for stats.relfreq/cumfreq. Also improve docs and clean up code.,1227,scipy/stats/stats.py
34f3e43,rgommers,2010-11-28 13:36:17,TST: add tests for stats.relfreq/cumfreq. Also improve docs and clean up code.,1227,scipy/stats/tests/test_stats.py
fdaee9f,rgommers,2010-11-28 13:33:06,ENH: new faster implementation of stats.kendalltau.,999,scipy/stats/stats.py
fdaee9f,rgommers,2010-11-28 13:33:06,ENH: new faster implementation of stats.kendalltau.,999,scipy/stats/tests/test_stats.py
8d87130,rgommers,2010-11-28 04:52:01,"BUG: fix mstats.plotting_positions for integer inputs, and improve docstring.",1256,scipy/stats/mstats_basic.py
8d87130,rgommers,2010-11-28 04:52:01,"BUG: fix mstats.plotting_positions for integer inputs, and improve docstring.",1256,scipy/stats/tests/test_mstats_basic.py
fbedf49,warren.weckesser,2010-11-26 23:41:53,BUG: Fix for ticket 1160 (thanks to derPhil and JustinPeel),1160,scipy/sparse/dok.py
fbedf49,warren.weckesser,2010-11-26 23:41:53,BUG: Fix for ticket 1160 (thanks to derPhil and JustinPeel),1160,scipy/sparse/tests/test_base.py
f8a4a04,Pauli Virtanen,2010-11-23 21:23:35,BUG: special: initialize variables in specfun.f:JDZO and fix off-by-one error in jnjnp_zeros (#1330),1330,scipy/special/basic.py
f8a4a04,Pauli Virtanen,2010-11-23 21:23:35,BUG: special: initialize variables in specfun.f:JDZO and fix off-by-one error in jnjnp_zeros (#1330),1330,scipy/special/tests/test_basic.py
fcb792d,Pauli Virtanen,2010-10-23 14:41:40,TST: sparse/arpack: make ARPACK tests deterministic by setting an initial vector (#1313),1313,scipy/sparse/linalg/eigen/arpack/tests/test_arpack.py
e0b20c3,Pauli Virtanen,2010-10-23 14:41:16,BUG: sparse/arpack: fix ARPACK overwriting the initial vector (#1313),1313,scipy/sparse/linalg/eigen/arpack/arpack.py
f13935d,Pauli Virtanen,2010-10-23 14:40:53,BUG: sparse/arpack: apply patch from Debian bug:572935 -- fixes a crash inside ARPACK (#1313),1313
c11ccc5,Pauli Virtanen,2010-10-13 21:44:46,BUG: scipy.sparse.linalg.eigen.lobpcg: remember that linalg.inv(overwrite_a=True) does not guarantee the output is overwritten (#1304),1304,scipy/linalg/basic.py
c11ccc5,Pauli Virtanen,2010-10-13 21:44:46,BUG: scipy.sparse.linalg.eigen.lobpcg: remember that linalg.inv(overwrite_a=True) does not guarantee the output is overwritten (#1304),1304,scipy/sparse/linalg/eigen/lobpcg/lobpcg.py
c11ccc5,Pauli Virtanen,2010-10-13 21:44:46,BUG: scipy.sparse.linalg.eigen.lobpcg: remember that linalg.inv(overwrite_a=True) does not guarantee the output is overwritten (#1304),1304,scipy/sparse/linalg/eigen/lobpcg/tests/test_lobpcg.py
8e80796,Pauli Virtanen,2010-09-26 14:17:17,"BUG: fftpack: use single-precision FFT implementation only for ""easy"" sizes",1212,scipy/fftpack/basic.py
8e80796,Pauli Virtanen,2010-09-26 14:17:17,"BUG: fftpack: use single-precision FFT implementation only for ""easy"" sizes",1212,scipy/fftpack/tests/test_basic.py
80ae463,rgommers,2010-07-28 13:57:25,"ENH: For empty input, return array([]) from splines created by UnivariateSpline and BivariateSpline.",1014,scipy/interpolate/fitpack2.py
80ae463,rgommers,2010-07-28 13:57:25,"ENH: For empty input, return array([]) from splines created by UnivariateSpline and BivariateSpline.",1014,scipy/interpolate/tests/test_fitpack.py
85907c1,rgommers,2010-07-17 04:29:06,ENH: Change to signature of stats.linregress to something saner. Closes #1164.,1164,scipy/stats/stats.py
85907c1,rgommers,2010-07-17 04:29:06,ENH: Change to signature of stats.linregress to something saner. Closes #1164.,1164,scipy/stats/tests/test_stats.py
ecd1337,Pauli Virtanen,2010-07-14 09:29:02,BUG: spatial/tests: fix spurious failures when int64 is not inherited from Python int (#1229),1229,scipy/spatial/tests/test_kdtree.py
9987281,rgommers,2010-07-03 04:19:02,TST: Fix unintended test failure for signal.medfilt. Closes #1215.,1215,scipy/signal/tests/test_signaltools.py
d9b3bf8,Pauli Virtanen,2010-06-20 22:41:14,BUG: special: adjust complex erf switchover radius to improve accuracy (addresses #683),683
7fedac5,Pauli Virtanen,2010-06-20 22:40:38,"ENH: special: stick with the current convention for hyp2f1 a=c=negative integer, and enable a corresponding mpmath test",1149,scipy/special/tests/test_mpmath.py
b031670,rgommers,2010-06-17 12:50:45,TST: lower precision for kstest to fix test failure reported in #1196.,1196,scipy/stats/tests/test_stats.py
8af1e35,rgommers,2010-05-30 12:36:34,TST: Remove printing of warning in friedmanchisquare. Closes #1147.,1147,scipy/stats/stats.py
1fae9f0,Matthew Brett,2010-05-26 20:12:09,BF - silence unwanted test warnings; closes #1179,1179,scipy/io/matlab/tests/test_mio.py
4ddeeb3,rgommers,2010-05-08 10:35:37,DOC: Add note that SciPy trunk can require NumPy trunk. Fixes #989.,989
0309dcd,Pauli Virtanen,2010-04-02 10:47:13,"BUG: special: mpmath 0.14 has moved libhyper around, so don't try to use it",1145,scipy/special/tests/test_mpmath.py
cf557b1,warren.weckesser,2010-03-21 20:37:15,BUG: Add check that both matrices have the same shape when the generalized eigenvalue problem is being solve (fix for ticket 1113).,1113,scipy/linalg/decomp.py
cf557b1,warren.weckesser,2010-03-21 20:37:15,BUG: Add check that both matrices have the same shape when the generalized eigenvalue problem is being solve (fix for ticket 1113).,1113,scipy/linalg/tests/test_decomp.py
d167c2f,warren.weckesser,2010-03-21 12:37:36,"BUG: Fix two mistakes found by pyflakes, one of which was reported in ticket 1133.",1133,scipy/misc/ppimport.py
a37a6ac,David Cournapeau,2009-11-27 09:01:06,BUG: (#1060) wrong values for scipy.special.sici at +-inf.,1060,scipy/special/tests/test_basic.py
045ef4f,Pauli Virtanen,2009-11-14 14:31:58,io: remove debug prints from wavfile (fix #1051),1051,scipy/io/wavfile.py
349627f,Charles Harris,2009-10-24 04:31:37,Fix #1029 by removing /r from  nnls.f.,1029
bfb6ee1,Pauli Virtanen,2009-10-15 21:22:34,"Fixed #855: add __contains__ to dumbdbm, don't rely on default implementation",855,scipy/io/dumbdbm_patched.py
44469e3,Pauli Virtanen,2009-09-26 17:15:40,integrate: Fixed #1002: add missing import for newton_cotes,1002,scipy/integrate/quadrature.py
29b3f90,Pauli Virtanen,2009-09-06 20:41:13,Fixed #994: emit __attribute__((unused)) in weave guarded for GCC only,994,scipy/weave/inline_tools.py
a8d31b7,pierregm,2009-07-23 19:02:14,Fixed bug #867 (scipy.stats.mstats.mquantiles didn't work w/ the limits keywords),867,scipy/stats/mstats_basic.py
a8d31b7,pierregm,2009-07-23 19:02:14,Fixed bug #867 (scipy.stats.mstats.mquantiles didn't work w/ the limits keywords),867,scipy/stats/tests/test_mstats_basic.py
3f7778c,Pauli Virtanen,2009-06-07 22:16:59,Fixed #953: avoid unnecessary down-cast to single precision,953
182eb3f,David Cournapeau,2009-04-17 07:10:19,Add regression test for #885.,885,scipy/special/tests/test_basic.py
8912629,David Cournapeau,2009-04-17 05:31:30,BUG: Return zf even if zi has 0 items (#880).,880,scipy/signal/tests/test_signaltools.py
4619135,Pauli Virtanen,2009-04-14 18:54:22,Add some tests for pbdv (cf. #803),803,scipy/special/tests/test_basic.py
0b2ec61,Pauli Virtanen,2009-03-30 20:54:08,Fixing #503: reimplement cephes/iv,503,scipy/special/tests/test_basic.py
4dbfd97,David Cournapeau,2009-03-13 12:08:40,Add regression test for #880.,880,scipy/signal/tests/test_signaltools.py
670b0f6,Pauli Virtanen,2009-01-25 19:02:17,"Fixing #854: make iv, jv, etc. return NaN when out-of-domain or failure",854,scipy/special/tests/test_basic.py
fcb4ce1,Pauli Virtanen,2009-01-25 18:28:00,Fixing #853: also I_v: use correct symmetry for negative orders (complex x),853,scipy/special/tests/test_basic.py
73844c7,Pauli Virtanen,2009-01-24 00:31:39,Fix #853: use correct symmetries for J_v / Y_v for negative non-int. orders,853,scipy/special/tests/test_basic.py
b062dc2,Pauli Virtanen,2009-01-23 23:14:26,Fix #623: better Cephes jv.c:recur continued fraction termination conditions,623,scipy/special/tests/test_basic.py
fdc6fe9,Pauli Virtanen,2009-01-19 18:48:55,Fixing #852: make specfun.f:JYZO work also for N >= 101.,852,scipy/special/basic.py
fdc6fe9,Pauli Virtanen,2009-01-19 18:48:55,Fixing #852: make specfun.f:JYZO work also for N >= 101.,852,scipy/special/tests/test_basic.py
47f8804,Pauli Virtanen,2009-01-19 18:48:21,"Fix #852: improve accuracy of jn_zeros by refactoring Specfun JYNDD, JYNB",852,scipy/special/tests/test_basic.py
b22c0cc,Pauli Virtanen,2009-01-17 19:46:56,Fixing #640: Make Cephes iv and hyperg behave better for large |z|,640,scipy/special/tests/test_basic.py
9bfb239,Pauli Virtanen,2009-01-17 19:45:37,"Fix #640: bad output from scipy.special.iv(k,z) for large real z.",640,scipy/special/tests/test_basic.py
538e751,Pauli Virtanen,2009-01-16 00:04:07,Fix #679: specfun's STVHV used Y_|v| instead of Y_v => wrong results for v<0,679,scipy/special/tests/test_basic.py
be59d39,Stefan van der Walt,2009-01-06 09:51:38,Use correct shape in scipy.special.lqmn.  Fixes #804.,804,scipy/special/basic.py
be59d39,Stefan van der Walt,2009-01-06 09:51:38,Use correct shape in scipy.special.lqmn.  Fixes #804.,804,scipy/special/tests/test_basic.py
8e65fc0,David Cournapeau,2009-01-02 07:52:43,Add regression test for #834.,834,scipy/special/tests/test_basic.py
a4eba7a,Matthew Brett,2008-12-14 11:51:37,"Refactored documentation for parameters, added regression test for ticket 701",701,scipy/ndimage/doccer.py
a4eba7a,Matthew Brett,2008-12-14 11:51:37,"Refactored documentation for parameters, added regression test for ticket 701",701,scipy/ndimage/filters.py
a4eba7a,Matthew Brett,2008-12-14 11:51:37,"Refactored documentation for parameters, added regression test for ticket 701",701,scipy/ndimage/tests/test_doccer.py
a4eba7a,Matthew Brett,2008-12-14 11:51:37,"Refactored documentation for parameters, added regression test for ticket 701",701,scipy/ndimage/tests/test_filters.py
e5f1108,Stefan van der Walt,2008-11-29 12:41:23,"In `fminbound`, raise an error if non-scalar bounds are specified [patch by Neil Muller].  Closes #544.",544,scipy/optimize/optimize.py
e5f1108,Stefan van der Walt,2008-11-29 12:41:23,"In `fminbound`, raise an error if non-scalar bounds are specified [patch by Neil Muller].  Closes #544.",544,scipy/optimize/tests/test_optimize.py
a36b567,josef,2008-11-18 15:32:54,"another dimension correction for genextreme, but just to get a useful traceback, see #793",793,scipy/stats/distributions.py
229d17d,josef,2008-11-16 14:36:35,"skip nbinom.sf and calculate it indirectly, fix for n<1, tickets #583, #697",583,scipy/stats/distributions.py
b2f9ed1,Pauli Virtanen,2008-11-13 21:23:23,"interpolate: correction -- the bugfix in 5093 was for #731, not for #660",731,scipy/interpolate/fitpack2.py
b2f9ed1,Pauli Virtanen,2008-11-13 21:23:23,"interpolate: correction -- the bugfix in 5093 was for #731, not for #660",731,scipy/interpolate/tests/test_fitpack.py
d5a500d,Pauli Virtanen,2008-11-13 21:20:50,"interpolate: don't change the __class__ of a live UnivariateSpline object, if the object is an instance of user-defined subclass. (Fixes #660)",660,scipy/interpolate/fitpack2.py
d5a500d,Pauli Virtanen,2008-11-13 21:20:50,"interpolate: don't change the __class__ of a live UnivariateSpline object, if the object is an instance of user-defined subclass. (Fixes #660)",660,scipy/interpolate/tests/test_fitpack.py
5d4ddd4,damian.eads,2008-11-12 04:11:34,Fixed typo in docs to close ticket 780.,780,scipy/cluster/hierarchy.py
c43b8e2,Pauli Virtanen,2008-11-10 22:50:30,Make interp1d treat scalars differently from 1-d arrays (fixes #660),660,scipy/interpolate/interpolate.py
c43b8e2,Pauli Virtanen,2008-11-10 22:50:30,Make interp1d treat scalars differently from 1-d arrays (fixes #660),660,scipy/interpolate/tests/test_interpolate.py
b41b64c,David Cournapeau,2008-11-10 15:46:35,Mark regression test for #653 as a knownfailure.,653,scipy/io/matlab/tests/test_mio.py
91f9f0f,Stefan van der Walt,2008-11-04 12:07:22,Fix error message in `gausspulse`.  Closes #756.,756,scipy/signal/waveforms.py
6cb4177,Stefan van der Walt,2008-11-03 19:50:36,Fix initial value of logarithmic chirp [patch by Christian Christelis]. Closes #547.,547,scipy/signal/tests/test_waveforms.py
6cb4177,Stefan van der Walt,2008-11-03 19:50:36,Fix initial value of logarithmic chirp [patch by Christian Christelis]. Closes #547.,547,scipy/signal/waveforms.py
3bf00ad,ariel.rokem,2008-11-03 05:09:51,Fix #714 + tests,714,scipy/stats/stats.py
3bf00ad,ariel.rokem,2008-11-03 05:09:51,Fix #714 + tests,714,scipy/stats/tests/test_stats.py
400a466,Pauli Virtanen,2008-11-03 01:42:26,"scipy.interpolate: clarify interp2d docstrings, and fix broken logic in __init__ concerning meshgrid-like input. Addresses #703.",703,scipy/interpolate/interpolate.py
400a466,Pauli Virtanen,2008-11-03 01:42:26,"scipy.interpolate: clarify interp2d docstrings, and fix broken logic in __init__ concerning meshgrid-like input. Addresses #703.",703,scipy/interpolate/tests/test_interpolate.py
6dd0c90,Pauli Virtanen,2008-11-02 23:45:17,special.info: remove references to non-existing functions. Closes #580,580,scipy/special/info.py
546b0d7,Stefan van der Walt,2008-11-02 22:37:22,Start refactoring rv_continuous and rv_discrete.  Fix output of distributions to be more like NumPy (i.e. return scalar for single value). Closes #539.,539,scipy/stats/distributions.py
546b0d7,Stefan van der Walt,2008-11-02 22:37:22,Start refactoring rv_continuous and rv_discrete.  Fix output of distributions to be more like NumPy (i.e. return scalar for single value). Closes #539.,539,scipy/stats/tests/test_distributions.py
1037c30,David Cournapeau,2008-11-02 08:54:02,BUG: Add regression test for #244 proper.,244,scipy/fftpack/tests/test_basic.py
1b0e4cf,David Cournapeau,2008-11-02 08:52:52,Add failing test for #244: fftn does not work when both shape and axes args are used.,244,scipy/fftpack/tests/test_basic.py
665c530,Pauli Virtanen,2008-11-01 18:08:58,Fix scipy.stats.recipinvgauss docstring. Closes #757.,757,scipy/stats/distributions.py
0f32b1d,Stefan van der Walt,2008-11-01 11:27:41,`skew` should return float for 1-d input [patch by Pieter Rautenbach]. Closes #771.,771,scipy/stats/stats.py
0f32b1d,Stefan van der Walt,2008-11-01 11:27:41,`skew` should return float for 1-d input [patch by Pieter Rautenbach]. Closes #771.,771,scipy/stats/tests/test_stats.py
6d774ec,Stefan van der Walt,2008-11-01 10:56:47,Fix internally used vectorize1 to work with functions that return floats [patch by Neil Muller].  Closes #288.,288,scipy/integrate/quadrature.py
6d774ec,Stefan van der Walt,2008-11-01 10:56:47,Fix internally used vectorize1 to work with functions that return floats [patch by Neil Muller].  Closes #288.,288,scipy/integrate/tests/test_quadrature.py
a5aebb3,Pauli Virtanen,2008-10-29 22:42:23,Fix #761,761,scipy/stats/distributions.py
a5aebb3,Pauli Virtanen,2008-10-29 22:42:23,Fix #761,761,scipy/stats/tests/test_distributions.py
b06d805,David Cournapeau,2008-10-25 10:29:28,Forgot to add one file for #760 fix.,760,scipy/stats/stats.py
112105f,David Cournapeau,2008-10-25 09:13:34,Add regression test for #760.,760,scipy/stats/tests/test_stats.py
20c536f,wnbell,2008-10-19 21:18:35,added DOK matrix patch by James Philbin,755,scipy/sparse/dok.py
20c536f,wnbell,2008-10-19 21:18:35,added DOK matrix patch by James Philbin,755,scipy/sparse/tests/test_base.py
418d542,aarchiba,2008-10-09 05:26:59,"Fixed and installed tests for scipy.stats.vonmises. Closes tickets #747, #748, and #749.",747,scipy/stats/distributions.py
418d542,aarchiba,2008-10-09 05:26:59,"Fixed and installed tests for scipy.stats.vonmises. Closes tickets #747, #748, and #749.",747,scipy/stats/tests/test_distributions.py
9d8fb92,damian.eads,2008-08-25 12:33:58,Added tests for Canberra bug reported in ticket 711.,711,scipy/cluster/tests/test_distance.py
79edfc8,Stefan van der Walt,2008-08-21 19:05:50,Fix calculation of Chebyshev polynomial in chebwin.  Closes #581.,581,scipy/signal/signaltools.py
79edfc8,Stefan van der Walt,2008-08-21 19:05:50,Fix calculation of Chebyshev polynomial in chebwin.  Closes #581.,581,scipy/signal/tests/test_signaltools.py
9a90ca4,Pauli Virtanen,2008-07-19 22:24:45,"Fix #704, factual error in cho_factor docstring",704,scipy/linalg/decomp.py
c86bf80,Pauli Virtanen,2008-06-28 13:54:11,interpolate: Fix #289. Make interp1d order axes in the result correctly when y.ndim > 2. Fix a bug in splmake that was triggered when y.ndim > 2. Add corresponding tests.,289,scipy/interpolate/interpolate.py
c86bf80,Pauli Virtanen,2008-06-28 13:54:11,interpolate: Fix #289. Make interp1d order axes in the result correctly when y.ndim > 2. Fix a bug in splmake that was triggered when y.ndim > 2. Add corresponding tests.,289,scipy/interpolate/tests/test_interpolate.py
6b0688b,David Cournapeau,2008-06-24 10:52:35,Add test for #8.,8,scipy/stats/tests/test_stats.py
15431aa,David Cournapeau,2008-06-24 07:46:46,Fix #535 with tests.,535,scipy/cluster/tests/test_vq.py
15431aa,David Cournapeau,2008-06-24 07:46:46,Fix #535 with tests.,535,scipy/cluster/vq.py
a566e94,David Cournapeau,2008-06-23 14:37:03,Fix #505 in scipy.cluster: unhelpful message when size 0 arrays are input.,505,scipy/cluster/tests/test_vq.py
a566e94,David Cournapeau,2008-06-23 14:37:03,Fix #505 in scipy.cluster: unhelpful message when size 0 arrays are input.,505,scipy/cluster/vq.py
6c60f9d,David Cournapeau,2008-06-21 16:48:48,Add regression test for #413.,413,scipy/ndimage/tests/test_regression.py
b4019f7,cookedm,2008-04-26 23:33:30,"scipy.special: Fix for #655: gammaincinv never ends This shouldn't happen, as I constructed the root-finding routine to guarantee convergence. I added a maximum number of iterations nevertheless.",655
a32d434,cookedm,2008-04-24 05:03:09,"scipy.special: Fix for #299 (gammaincinv gives incorrect answers) - implement a gammaincinv(a,y) routine in C that inverts gammainc when   y < 0.25 instead of using gammainccinv(a,1-y). - add a generic robust root-finding routine using false position for the above",299,scipy/special/basic.py
a32d434,cookedm,2008-04-24 05:03:09,"scipy.special: Fix for #299 (gammaincinv gives incorrect answers) - implement a gammaincinv(a,y) routine in C that inverts gammainc when   y < 0.25 instead of using gammainccinv(a,1-y). - add a generic robust root-finding routine using false position for the above",299,scipy/special/setup.py
cb17ac8,cookedm,2008-04-17 21:11:39,Add test case for #299: gammaincinv gives incorrect answers,299,scipy/special/tests/test_basic.py
f41c3ea,Stefan van der Walt,2008-04-13 18:41:56,Leastsq docstring update [by Andrew Straw].  Closes #636.,636,scipy/optimize/minpack.py
e734029,Stefan van der Walt,2008-04-13 18:38:35,Add tests for leastsq [provided by Andrew Straw].  Fix: input parameters are no longer modified.  Closes #637.,637,scipy/optimize/minpack.py
e734029,Stefan van der Walt,2008-04-13 18:38:35,Add tests for leastsq [provided by Andrew Straw].  Fix: input parameters are no longer modified.  Closes #637.,637,scipy/optimize/tests/test_optimize.py
1da7cbd,Stefan van der Walt,2008-03-19 23:41:04,Allow fftconvolve to return complex results.  Closes #595.,595,scipy/signal/signaltools.py
1da7cbd,Stefan van der Walt,2008-03-19 23:41:04,Allow fftconvolve to return complex results.  Closes #595.,595,scipy/signal/tests/test_signaltools.py
24fca1b,Matthew Brett,2008-01-08 19:15:40,Merged revisions 3797-3798 via svnmerge from http://svn.scipy.org/svn/scipy/trunk,422,scipy/sandbox/multigrid/multigridtools/multigridtools.py
24fca1b,Matthew Brett,2008-01-08 19:15:40,Merged revisions 3797-3798 via svnmerge from http://svn.scipy.org/svn/scipy/trunk,422,scipy/sandbox/multigrid/relaxation.py
24fca1b,Matthew Brett,2008-01-08 19:15:40,Merged revisions 3797-3798 via svnmerge from http://svn.scipy.org/svn/scipy/trunk,422,scipy/sandbox/multigrid/tests/test_relaxation.py
24fca1b,Matthew Brett,2008-01-08 19:15:40,Merged revisions 3797-3798 via svnmerge from http://svn.scipy.org/svn/scipy/trunk,422,scipy/stats/distributions.py
5c49c1d,dhuard,2008-01-08 04:12:38,Fixed ticket 422 related to the generic computation of moments.,422,scipy/stats/distributions.py
4d1d9c6,cookedm,2007-11-23 07:20:02,"[numexpr] Merge improvements from PyTables into numexpr (#529), thanks to Francesc Altet. This includes:  - support for long long int datatype  - support for string datatype  - optimization of the unidimensional strided array case  - optimization of the unidimensional unaligned array case",529,scipy/sandbox/numexpr/__init__.py
4d1d9c6,cookedm,2007-11-23 07:20:02,"[numexpr] Merge improvements from PyTables into numexpr (#529), thanks to Francesc Altet. This includes:  - support for long long int datatype  - support for string datatype  - optimization of the unidimensional strided array case  - optimization of the unidimensional unaligned array case",529,scipy/sandbox/numexpr/boolean_timing.py
4d1d9c6,cookedm,2007-11-23 07:20:02,"[numexpr] Merge improvements from PyTables into numexpr (#529), thanks to Francesc Altet. This includes:  - support for long long int datatype  - support for string datatype  - optimization of the unidimensional strided array case  - optimization of the unidimensional unaligned array case",529,scipy/sandbox/numexpr/compiler.py
4d1d9c6,cookedm,2007-11-23 07:20:02,"[numexpr] Merge improvements from PyTables into numexpr (#529), thanks to Francesc Altet. This includes:  - support for long long int datatype  - support for string datatype  - optimization of the unidimensional strided array case  - optimization of the unidimensional unaligned array case",529,scipy/sandbox/numexpr/expressions.py
4d1d9c6,cookedm,2007-11-23 07:20:02,"[numexpr] Merge improvements from PyTables into numexpr (#529), thanks to Francesc Altet. This includes:  - support for long long int datatype  - support for string datatype  - optimization of the unidimensional strided array case  - optimization of the unidimensional unaligned array case",529,scipy/sandbox/numexpr/info.py
4d1d9c6,cookedm,2007-11-23 07:20:02,"[numexpr] Merge improvements from PyTables into numexpr (#529), thanks to Francesc Altet. This includes:  - support for long long int datatype  - support for string datatype  - optimization of the unidimensional strided array case  - optimization of the unidimensional unaligned array case",529,scipy/sandbox/numexpr/tests/test_numexpr.py
4d1d9c6,cookedm,2007-11-23 07:20:02,"[numexpr] Merge improvements from PyTables into numexpr (#529), thanks to Francesc Altet. This includes:  - support for long long int datatype  - support for string datatype  - optimization of the unidimensional strided array case  - optimization of the unidimensional unaligned array case",529,scipy/sandbox/numexpr/timing.py
cd6d82b,Robert Kern,2007-11-05 23:13:01,Use C-int arrays instead of C-long arrays. Fix #357.,357,scipy/odr/odrpack.py
